# ell,D_ell
3304,2.6880208186e+01
3305,2.6921238178e+01
3306,2.6961355076e+01
3307,2.7000691458e+01
3308,2.7039082768e+01
3309,2.7076513019e+01
3310,2.7113040505e+01
3311,2.7148649237e+01
3312,2.7183323227e+01
3313,2.7216897919e+01
3314,2.7249580176e+01
3315,2.7281205442e+01
3316,2.7311757728e+01
3317,2.7341295329e+01
3318,2.7369727973e+01
3319,2.7397113956e+01
3320,2.7423288721e+01
3321,2.7448459131e+01
3322,2.7472386346e+01
3323,2.7495202945e+01
3324,2.7516818656e+01
3325,2.7537217491e+01
3326,2.7556457744e+01
3327,2.7574449143e+01
3328,2.7591249983e+01
3329,2.7606769993e+01
3330,2.7620993183e+01
3331,2.7633977849e+01
3332,2.7645708003e+01
3333,2.7656019087e+01
3334,2.7665117966e+01
3335,2.7672840082e+01
3336,2.7679169448e+01
3337,2.7684164358e+01
3338,2.7687808824e+01
3339,2.7690012574e+01
3340,2.7690759619e+01
3341,2.7690182538e+01
3342,2.7688116775e+01
3343,2.7684620625e+01
3344,2.7679678100e+01
3345,2.7673198927e+01
3346,2.7665241402e+01
3347,2.7655863820e+01
3348,2.7644901624e+01
3349,2.7632487394e+01
3350,2.7618456574e+01
3351,2.7602870988e+01
3352,2.7585806578e+01
3353,2.7567194248e+01
3354,2.7547039185e+01
3355,2.7525346578e+01
3356,2.7502121613e+01
3357,2.7477443762e+01
3358,2.7451243929e+01
3359,2.7423601585e+01
3360,2.7394447634e+01
3361,2.7363861547e+01
3362,2.7331774228e+01
3363,2.7298339432e+01
3364,2.7263413780e+01
3365,2.7227076742e+01
3366,2.7189333505e+01
3367,2.7150189259e+01
3368,2.7109649189e+01
3369,2.7067718484e+01
3370,2.7024476615e+01
3371,2.6979780203e+01
3372,2.6933783001e+01
3373,2.6886490198e+01
3374,2.6837832698e+01
3375,2.6787815687e+01
3376,2.6736518638e+01
3377,2.6683946738e+01
3378,2.6630105174e+01
3379,2.6574924851e+01
3380,2.6518559523e+01
3381,2.6460865810e+01
3382,2.6401997468e+01
3383,2.6341811117e+01
3384,2.6280460510e+01
3385,2.6217950837e+01
3386,2.6154138718e+01
3387,2.6089177906e+01
3388,2.6023073590e+01
3389,2.5955830958e+01
3390,2.5887380913e+01
3391,2.5817802926e+01
3392,2.5747176469e+01
3393,2.5675358161e+01
3394,2.5602501759e+01
3395,2.5528538165e+01
3396,2.5453546851e+01
3397,2.5377384437e+01
3398,2.5300278962e+01
3399,2.5222087046e+01
3400,2.5142813877e+01
3401,2.5062541274e+01
3402,2.4981286170e+01
3403,2.4899142129e+01
3404,2.4815979866e+01
3405,2.4731892945e+01
3406,2.4646900647e+01
3407,2.4561096538e+01
3408,2.4474425613e+01
3409,2.4386981439e+01
3410,2.4298709013e+01
3411,2.4209701899e+01
3412,2.4119905095e+01
3413,2.4029412165e+01
3414,2.3938242391e+01
3415,2.3846415054e+01
3416,2.3753875151e+01
3417,2.3660790531e+01
3418,2.3567106191e+01
3419,2.3472915696e+01
3420,2.3378089760e+01
3421,2.3282796230e+01
3422,2.3187054389e+01
3423,2.3090809234e+01
3424,2.2994154329e+01
3425,2.2897034671e+01
3426,2.2799618110e+01
3427,2.2701775359e+01
3428,2.2603599983e+01
3429,2.2505111263e+01
3430,2.2406328479e+01
3431,2.2307270914e+01
3432,2.2207957848e+01
3433,2.2108482846e+01
3434,2.2008790906e+01
3435,2.1908901308e+01
3436,2.1808907617e+01
3437,2.1708754832e+01
3438,2.1608536515e+01
3439,2.1508271949e+01
3440,2.1407906132e+01
3441,2.1307532627e+01
3442,2.1207170716e+01
3443,2.1106839680e+01
3444,2.1006558800e+01
3445,2.0906273074e+01
3446,2.0806150349e+01
3447,2.0706135625e+01
3448,2.0606322464e+01
3449,2.0506581582e+01
3450,2.0407080825e+01
3451,2.0307764879e+01
3452,2.0208651453e+01
3453,2.0109832228e+01
3454,2.0011324599e+01
3455,1.9913071681e+01
3456,1.9815090868e+01
3457,1.9717473843e+01
3458,1.9620238000e+01
3459,1.9523326453e+01
3460,1.9426830882e+01
3461,1.9330768684e+01
3462,1.9235157254e+01
3463,1.9139939706e+01
3464,1.9045282004e+01
3465,1.8951052977e+01
3466,1.8857344304e+01
3467,1.8764173383e+01
3468,1.8671557610e+01
3469,1.8579514381e+01
3470,1.8488061094e+01
3471,1.8397215143e+01
3472,1.8307001355e+01
3473,1.8217429698e+01
3474,1.8128524995e+01
3475,1.8040297216e+01
3476,1.7952771185e+01
3477,1.7865971728e+01
3478,1.7779901383e+01
3479,1.7694592404e+01
3480,1.7610062188e+01
3481,1.7526320703e+01
3482,1.7443385345e+01
3483,1.7361288368e+01
3484,1.7280032310e+01
3485,1.7199649426e+01
3486,1.7120142256e+01
3487,1.7041535623e+01
3488,1.6963846925e+01
3489,1.6887086130e+01
3490,1.6811278062e+01
3491,1.6736432691e+01
3492,1.6662574839e+01
3493,1.6589721905e+01
3494,1.6517876428e+01
3495,1.6447078089e+01
3496,1.6377322000e+01
3497,1.6308640414e+01
3498,1.6241043299e+01
3499,1.6174548052e+01
3500,1.6109164641e+01
3501,1.6044915498e+01
3502,1.5981798623e+01
3503,1.5919817053e+01
3504,1.5858973825e+01
3505,1.5799264546e+01
3506,1.5740699682e+01
3507,1.5683274840e+01
3508,1.5626993057e+01
3509,1.5571857369e+01
3510,1.5517863384e+01
3511,1.5465021567e+01
3512,1.5413327527e+01
3513,1.5362784298e+01
3514,1.5313387490e+01
3515,1.5265132711e+01
3516,1.5218037852e+01
3517,1.5172091096e+01
3518,1.5127295477e+01
3519,1.5083646603e+01
3520,1.5041154940e+01
3521,1.4999816095e+01
3522,1.4959625677e+01
3523,1.4920594150e+01
3524,1.4882709694e+01
3525,1.4845975346e+01
3526,1.4810401569e+01
3527,1.4775976544e+01
3528,1.4742703307e+01
3529,1.4710584895e+01
3530,1.4679616916e+01
3531,1.4649794977e+01
3532,1.4621129543e+01
3533,1.4593608794e+01
3534,1.4567243196e+01
3535,1.4542028355e+01
3536,1.4517959879e+01
3537,1.4495040807e+01
3538,1.4473266744e+01
3539,1.4452648157e+01
3540,1.4433173224e+01
3541,1.4414844982e+01
3542,1.4397659040e+01
3543,1.4381618433e+01
3544,1.4366726198e+01
3545,1.4352977943e+01
3546,1.4340369276e+01
3547,1.4328903234e+01
3548,1.4318575423e+01
3549,1.4309388882e+01
3550,1.4301346646e+01
3551,1.4294434396e+01
3552,1.4288650099e+01
3553,1.4283966938e+01
3554,1.4280380381e+01
3555,1.4277863612e+01
3556,1.4276412098e+01
3557,1.4275999024e+01
3558,1.4276612428e+01
3559,1.4278240350e+01
3560,1.4280855975e+01
3561,1.4284462197e+01
3562,1.4289024772e+01
3563,1.4294531740e+01
3564,1.4300978569e+01
3565,1.4308331014e+01
3566,1.4316591970e+01
3567,1.4325727194e+01
3568,1.4335732153e+01
3569,1.4346587459e+01
3570,1.4358281151e+01
3571,1.4370786412e+01
3572,1.4384106140e+01
3573,1.4398213517e+01
3574,1.4413089155e+01
3575,1.4428721093e+01
3576,1.4445097371e+01
3577,1.4462198602e+01
3578,1.4480012824e+01
3579,1.4498520649e+01
3580,1.4517702689e+01
3581,1.4537546983e+01
3582,1.4558041571e+01
3583,1.4579159637e+01
3584,1.4600904077e+01
3585,1.4623240645e+01
3586,1.4646164810e+01
3587,1.4669664612e+01
3588,1.4693713234e+01
3589,1.4718298715e+01
3590,1.4743409096e+01
3591,1.4769024988e+01
3592,1.4795134431e+01
3593,1.4821725464e+01
3594,1.4848771270e+01
3595,1.4876267319e+01
3596,1.4904186793e+01
3597,1.4932525160e+01
3598,1.4961270459e+01
3599,1.4990403304e+01
3600,1.5019904304e+01
3601,1.5049760700e+01
3602,1.5079956533e+01
3603,1.5110475044e+01
3604,1.5141292045e+01
3605,1.5172383349e+01
3606,1.5203739626e+01
3607,1.5235336688e+01
3608,1.5267150347e+01
3609,1.5299163845e+01
3610,1.5331367851e+01
3611,1.5363730749e+01
3612,1.5396235781e+01
3613,1.5428866187e+01
3614,1.5461605208e+01
3615,1.5494428657e+01
3616,1.5527327203e+01
3617,1.5560269231e+01
3618,1.5593237982e+01
3619,1.5626224124e+01
3620,1.5659203471e+01
3621,1.5692151835e+01
3622,1.5725059886e+01
3623,1.5757903435e+01
3624,1.5790665725e+01
3625,1.5823322568e+01
3626,1.5855864633e+01
3627,1.5888267732e+01
3628,1.5920522536e+01
3629,1.5952604857e+01
3630,1.5984497935e+01
3631,1.6016177584e+01
3632,1.6047634472e+01
3633,1.6078851841e+01
3634,1.6109805504e+01
3635,1.6140478701e+01
3636,1.6170862102e+01
3637,1.6200924090e+01
3638,1.6230655336e+01
3639,1.6260031653e+01
3640,1.6289051136e+01
3641,1.6317682172e+01
3642,1.6345908001e+01
3643,1.6373719292e+01
3644,1.6401099286e+01
3645,1.6428016368e+01
3646,1.6454468635e+01
3647,1.6480431900e+01
3648,1.6505896833e+01
3649,1.6530831817e+01
3650,1.6555234950e+01
3651,1.6579075896e+01
3652,1.6602359149e+01
3653,1.6625068197e+01
3654,1.6647193957e+01
3655,1.6668727345e+01
3656,1.6689666705e+01
3657,1.6709995527e+01
3658,1.6729704727e+01
3659,1.6748792650e+01
3660,1.6767242784e+01
3661,1.6785060901e+01
3662,1.6802215635e+01
3663,1.6818720186e+01
3664,1.6834550614e+01
3665,1.6849705264e+01
3666,1.6864175053e+01
3667,1.6877950897e+01
3668,1.6891031141e+01
3669,1.6903391845e+01
3670,1.6915038783e+01
3671,1.6925955441e+01
3672,1.6936140167e+01
3673,1.6945583875e+01
3674,1.6954277483e+01
3675,1.6962211906e+01
3676,1.6969378063e+01
3677,1.6975766868e+01
3678,1.6981376668e+01
3679,1.6986198378e+01
3680,1.6990222915e+01
3681,1.6993441197e+01
3682,1.6995844138e+01
3683,1.6997430085e+01
3684,1.6998182525e+01
3685,1.6998099804e+01
3686,1.6997165409e+01
3687,1.6995385114e+01
3688,1.6992749835e+01
3689,1.6989243061e+01
3690,1.6984863137e+01
3691,1.6979600978e+01
3692,1.6973454931e+01
3693,1.6966415911e+01
3694,1.6958474835e+01
3695,1.6949622620e+01
3696,1.6939857610e+01
3697,1.6929163294e+01
3698,1.6917545445e+01
3699,1.6904987552e+01
3700,1.6891480530e+01
3701,1.6877017499e+01
3702,1.6861615244e+01
3703,1.6845270468e+01
3704,1.6827987303e+01
3705,1.6809784736e+01
3706,1.6790652041e+01
3707,1.6770608207e+01
3708,1.6749649937e+01
3709,1.6727788789e+01
3710,1.6705028896e+01
3711,1.6681381816e+01
3712,1.6656844252e+01
3713,1.6631427765e+01
3714,1.6605136485e+01
3715,1.6577981971e+01
3716,1.6549960927e+01
3717,1.6521084913e+01
3718,1.6491365486e+01
3719,1.6460799352e+01
3720,1.6429405497e+01
3721,1.6397173195e+01
3722,1.6364128864e+01
3723,1.6330261778e+01
3724,1.6295583495e+01
3725,1.6260098148e+01
3726,1.6223817296e+01
3727,1.6186745070e+01
3728,1.6148885601e+01
3729,1.6110250448e+01
3730,1.6070836316e+01
3731,1.6030654762e+01
3732,1.5989709919e+01
3733,1.5948005918e+01
3734,1.5905561746e+01
3735,1.5862366678e+01
3736,1.5818439701e+01
3737,1.5773777519e+01
3738,1.5728391692e+01
3739,1.5682286350e+01
3740,1.5635465624e+01
3741,1.5587933646e+01
3742,1.5539709404e+01
3743,1.5490782171e+01
3744,1.5441170937e+01
3745,1.5390872404e+01
3746,1.5339898131e+01
3747,1.5288244821e+01
3748,1.5235938891e+01
3749,1.5182969614e+01
3750,1.5129341123e+01
3751,1.5075073880e+01
3752,1.5020171964e+01
3753,1.4964648356e+01
3754,1.4908523469e+01
3755,1.4851810283e+01
3756,1.4794521781e+01
3757,1.4736670945e+01
3758,1.4678270758e+01
3759,1.4619349057e+01
3760,1.4559896541e+01
3761,1.4499948477e+01
3762,1.4439510418e+01
3763,1.4378602774e+01
3764,1.4317231101e+01
3765,1.4255415808e+01
3766,1.4193169877e+01
3767,1.4130506291e+01
3768,1.4067438032e+01
3769,1.4003978082e+01
3770,1.3940154280e+01
3771,1.3875957322e+01
3772,1.3811422477e+01
3773,1.3746555299e+01
3774,1.3681368768e+01
3775,1.3615875868e+01
3776,1.3550089580e+01
3777,1.3484030316e+01
3778,1.3417703629e+01
3779,1.3351129929e+01
3780,1.3284322199e+01
3781,1.3217285993e+01
3782,1.3150049149e+01
3783,1.3082617221e+01
3784,1.3015003192e+01
3785,1.2947227472e+01
3786,1.2879303043e+01
3787,1.2811228031e+01
3788,1.2743037702e+01
3789,1.2674730183e+01
3790,1.2606318456e+01
3791,1.2537822931e+01
3792,1.2469256590e+01
3793,1.2400632415e+01
3794,1.2331955961e+01
3795,1.2263255066e+01
3796,1.2194527855e+01
3797,1.2125794740e+01
3798,1.2057068703e+01
3799,1.1988370153e+01
3800,1.1919697216e+01
3801,1.1851070127e+01
3802,1.1782500984e+01
3803,1.1714001709e+01
3804,1.1645584226e+01
3805,1.1577253026e+01
3806,1.1509034890e+01
3807,1.1440926884e+01
3808,1.1372948356e+01
3809,1.1305111231e+01
3810,1.1237427430e+01
3811,1.1169901447e+01
3812,1.1102552632e+01
3813,1.1035392909e+01
3814,1.0968434198e+01
3815,1.0901680994e+01
3816,1.0835152648e+01
3817,1.0768853654e+01
3818,1.0702803361e+01
3819,1.0637006264e+01
3820,1.0571474286e+01
3821,1.0506219348e+01
3822,1.0441253372e+01
3823,1.0376588282e+01
3824,1.0312235999e+01
3825,1.0248208445e+01
3826,1.0184510114e+01
3827,1.0121167786e+01
3828,1.0058171097e+01
3829,9.9955542543e+00
3830,9.9333068959e+00
3831,9.8714483720e+00
3832,9.8099980332e+00
3833,9.7489529450e+00
3834,9.6883324580e+00
3835,9.6281484944e+00
3836,9.5684055482e+00
3837,9.5091229700e+00
3838,9.4503052536e+00
3839,9.3919643213e+00
3840,9.3341120952e+00
3841,9.2767604978e+00
3842,9.2199214511e+00
3843,9.1635994491e+00
3844,9.1078138424e+00
3845,9.0525691249e+00
3846,8.9978772188e+00
3847,8.9437500464e+00
3848,8.8901995298e+00
3849,8.8372375914e+00
3850,8.7848612967e+00
3851,8.7330959535e+00
3852,8.6819387002e+00
3853,8.6313926325e+00
3854,8.5814608461e+00
3855,8.5321464365e+00
3856,8.4834376427e+00
3857,8.4353524172e+00
3858,8.3878864272e+00
3859,8.3410427683e+00
3860,8.2948096795e+00
3861,8.2492125415e+00
3862,8.2042321650e+00
3863,8.1598865022e+00
3864,8.1161637921e+00
3865,8.0730745588e+00
3866,8.0306144694e+00
3867,7.9887866198e+00
3868,7.9476015339e+00
3869,7.9070474505e+00
3870,7.8671423222e+00
3871,7.8278669595e+00
3872,7.7892393147e+00
3873,7.7512550552e+00
3874,7.7139172766e+00
3875,7.6772290745e+00
3876,7.6411861163e+00
3877,7.6057989260e+00
3878,7.5710557425e+00
3879,7.5369745181e+00
3880,7.5035434919e+00
3881,7.4707731879e+00
3882,7.4386592732e+00
3883,7.4072122720e+00
3884,7.3764278516e+00
3885,7.3463016792e+00
3886,7.3168442788e+00
3887,7.2880587462e+00
3888,7.2599407485e+00
3889,7.2324933815e+00
3890,7.2057271692e+00
3891,7.1796229221e+00
3892,7.1542060211e+00
3893,7.1294647049e+00
3894,7.1054020693e+00
3895,7.0820212100e+00
3896,7.0593177942e+00
3897,7.0373097742e+00
3898,7.0159779608e+00
3899,6.9953403062e+00
3900,6.9753999062e+00
3901,6.9561434399e+00
3902,6.9375736332e+00
3903,6.9196842240e+00
3904,6.9024689501e+00
3905,6.8859141208e+00
3906,6.8700209024e+00
3907,6.8547756043e+00
3908,6.8401645361e+00
3909,6.8261888638e+00
3910,6.8128423252e+00
3911,6.8001112300e+00
3912,6.7879967441e+00
3913,6.7764777487e+00
3914,6.7655628384e+00
3915,6.7552308942e+00
3916,6.7454830823e+00
3917,6.7363131405e+00
3918,6.7277073783e+00
3919,6.7196595335e+00
3920,6.7121633439e+00
3921,6.7052125473e+00
3922,6.6988008816e+00
3923,6.6929220845e+00
3924,6.6875624655e+00
3925,6.6827157625e+00
3926,6.6783831415e+00
3927,6.6745509121e+00
3928,6.6712128120e+00
3929,6.6683625792e+00
3930,6.6660013796e+00
3931,6.6641080946e+00
3932,6.6626913185e+00
3933,6.6617299324e+00
3934,6.6612251027e+00
3935,6.6611705670e+00
3936,6.6615526348e+00
3937,6.6623650439e+00
3938,6.6636089606e+00
3939,6.6652706942e+00
3940,6.6673514109e+00
3941,6.6698374202e+00
3942,6.6727150316e+00
3943,6.6759928395e+00
3944,6.6796645818e+00
3945,6.6837091397e+00
3946,6.6881276791e+00
3947,6.6929139381e+00
3948,6.6980616543e+00
3949,6.7035645656e+00
3950,6.7094164098e+00
3951,6.7156029202e+00
3952,6.7221223820e+00
3953,6.7289576475e+00
3954,6.7361138541e+00
3955,6.7435589973e+00
3956,6.7513056429e+00
3957,6.7593292148e+00
3958,6.7676274221e+00
3959,6.7761905454e+00
3960,6.7850088654e+00
3961,6.7940652343e+00
3962,6.8033573613e+00
3963,6.8128755269e+00
3964,6.8226025835e+00
3965,6.8325362400e+00
3966,6.8426667772e+00
3967,6.8529770474e+00
3968,6.8634647595e+00
3969,6.8741127659e+00
3970,6.8849187756e+00
3971,6.8958730692e+00
3972,6.9069659274e+00
3973,6.9181802026e+00
3974,6.9295210320e+00
3975,6.9409638397e+00
3976,6.9525063346e+00
3977,6.9641387974e+00
3978,6.9758515089e+00
3979,6.9876347495e+00
3980,6.9994788000e+00
3981,7.0113739412e+00
3982,7.0233104535e+00
3983,7.0352860460e+00
3984,7.0472835711e+00
3985,7.0592933094e+00
3986,7.0713055416e+00
3987,7.0833179766e+00
3988,7.0953208952e+00
3989,7.1072971496e+00
3990,7.1192370206e+00
3991,7.1311456454e+00
3992,7.1430058764e+00
3993,7.1548079942e+00
3994,7.1665422795e+00
3995,7.1781990130e+00
3996,7.1897759037e+00
3997,7.2012558038e+00
3998,7.2126364225e+00
3999,7.2239080403e+00
4000,7.2350535096e+00
4001,7.2460711645e+00
4002,7.2569544113e+00
4003,7.2677047098e+00
4004,7.2783012346e+00
4005,7.2887528740e+00
4006,7.2990462309e+00
4007,7.3091753368e+00
4008,7.3191490798e+00
4009,7.3289466346e+00
4010,7.3385694610e+00
4011,7.3480041621e+00
4012,7.3572596259e+00
4013,7.3663224555e+00
4014,7.3751866824e+00
4015,7.3838537664e+00
4016,7.3923028820e+00
4017,7.4005503459e+00
4018,7.4085753327e+00
4019,7.4163793022e+00
4020,7.4239562857e+00
4021,7.4313003148e+00
4022,7.4384054209e+00
4023,7.4452730636e+00
4024,7.4518898461e+00
4025,7.4582572282e+00
4026,7.4643692412e+00
4027,7.4702124882e+00
4028,7.4757958574e+00
4029,7.4811059518e+00
4030,7.4861293744e+00
4031,7.4908750135e+00
4032,7.4953369003e+00
4033,7.4995016381e+00
4034,7.5033706864e+00
4035,7.5069380768e+00
4036,7.5101978407e+00
4037,7.5131365812e+00
4038,7.5157631863e+00
4039,7.5180716875e+00
4040,7.5200486878e+00
4041,7.5216882187e+00
4042,7.5229991682e+00
4043,7.5239607112e+00
4044,7.5245743073e+00
4045,7.5248339880e+00
4046,7.5247337846e+00
4047,7.5242751571e+00
4048,7.5234447084e+00
4049,7.5222513266e+00
4050,7.5206741865e+00
4051,7.5187159263e+00
4052,7.5163764703e+00
4053,7.5136569211e+00
4054,7.5105658098e+00
4055,7.5070968108e+00
4056,7.5032584550e+00
4057,7.4990444169e+00
4058,7.4944632275e+00
4059,7.4895234178e+00
4060,7.4842112339e+00
4061,7.4785352068e+00
4062,7.4725038675e+00
4063,7.4661108905e+00
4064,7.4593648067e+00
4065,7.4522667188e+00
4066,7.4448103013e+00
4067,7.4370040852e+00
4068,7.4288491731e+00
4069,7.4203392395e+00
4070,7.4114902436e+00
4071,7.4022958600e+00
4072,7.3927646196e+00
4073,7.3828827684e+00
4074,7.3726736942e+00
4075,7.3621236430e+00
4076,7.3512337175e+00
4077,7.3400198771e+00
4078,7.3284683677e+00
4079,7.3165951489e+00
4080,7.3043864666e+00
4081,7.2918582801e+00
4082,7.2790042640e+00
4083,7.2658329491e+00
4084,7.2523305816e+00
4085,7.2385131207e+00
4086,7.2243816693e+00
4087,7.2099373300e+00
4088,7.1951737771e+00
4089,7.1800921135e+00
4090,7.1647082984e+00
4091,7.1490085778e+00
4092,7.1330089113e+00
4093,7.1166955448e+00
4094,7.1000844376e+00
4095,7.0831692641e+00
4096,7.0659511272e+00
4097,7.0484311293e+00
4098,7.0306178016e+00
4099,7.0125048185e+00
4100,6.9940932827e+00
4101,6.9753925373e+00
4102,6.9564003175e+00
4103,6.9371300274e+00
4104,6.9175876426e+00
4105,6.8977717105e+00
4106,6.8776956351e+00
4107,6.8573579637e+00
4108,6.8367795287e+00
4109,6.8159514492e+00
4110,6.7948871290e+00
4111,6.7735925439e+00
4112,6.7520736696e+00
4113,6.7303364817e+00
4114,6.7083869560e+00
4115,6.6862310681e+00
4116,6.6638747937e+00
4117,6.6413241084e+00
4118,6.6185849880e+00
4119,6.5956634081e+00
4120,6.5725653444e+00
4121,6.5492967726e+00
4122,6.5258710967e+00
4123,6.5022794357e+00
4124,6.4785426220e+00
4125,6.4546517746e+00
4126,6.4306277257e+00
4127,6.4064615945e+00
4128,6.3821742133e+00
4129,6.3577641293e+00
4130,6.3332373184e+00
4131,6.3085997562e+00
4132,6.2838574183e+00
4133,6.2590088521e+00
4134,6.2340748899e+00
4135,6.2090540792e+00
4136,6.1839523955e+00
4137,6.1587683862e+00
4138,6.1335228837e+00
4139,6.1082070070e+00
4140,6.0828341600e+00
4141,6.0574177469e+00
4142,6.0319414582e+00
4143,6.0064335547e+00
4144,5.9808851554e+00
4145,5.9553096642e+00
4146,5.9297130569e+00
4147,5.9040938808e+00
4148,5.8784655399e+00
4149,5.8528265816e+00
4150,5.8271904098e+00
4151,5.8015555206e+00
4152,5.7759350611e+00
4153,5.7503272703e+00
4154,5.7247378158e+00
4155,5.6991723650e+00
4156,5.6736440136e+00
4157,5.6481435724e+00
4158,5.6226915656e+00
4159,5.5972862322e+00
4160,5.5719332396e+00
4161,5.5466308270e+00
4162,5.5213995185e+00
4163,5.4962301248e+00
4164,5.4711357418e+00
4165,5.4461220368e+00
4166,5.4211872489e+00
4167,5.3963444740e+00
4168,5.3715993795e+00
4169,5.3469502045e+00
4170,5.3224026164e+00
4171,5.2979622826e+00
4172,5.2736422989e+00
4173,5.2494409045e+00
4174,5.2253637668e+00
4175,5.2014165531e+00
4176,5.1776049310e+00
4177,5.1539345679e+00
4178,5.1304037029e+00
4179,5.1070328601e+00
4180,5.0838128502e+00
4181,5.0607493408e+00
4182,5.0378554275e+00
4183,5.0151367779e+00
4184,4.9925842026e+00
4185,4.9702182258e+00
4186,4.9480370866e+00
4187,4.9260538808e+00
4188,4.9042594191e+00
4189,4.8826667973e+00
4190,4.8612816829e+00
4191,4.8401097433e+00
4192,4.8191492175e+00
4193,4.7984132014e+00
4194,4.7779073625e+00
4195,4.7576299397e+00
4196,4.7375866005e+00
4197,4.7177904408e+00
4198,4.6982396996e+00
4199,4.6789400444e+00
4200,4.6598971425e+00
4201,4.6411085086e+00
4202,4.6225910436e+00
4203,4.6043386391e+00
4204,4.5863451864e+00
4205,4.5686194339e+00
4206,4.5511627011e+00
4207,4.5339688797e+00
4208,4.5170392894e+00
4209,4.5003826784e+00
4210,4.4839855097e+00
4211,4.4678639599e+00
4212,4.4520193488e+00
4213,4.4364381395e+00
4214,4.4211290801e+00
4215,4.4060934905e+00
4216,4.3913252620e+00
4217,4.3768405713e+00
4218,4.3626258813e+00
4219,4.3486825120e+00
4220,4.3350192114e+00
4221,4.3216372994e+00
4222,4.3085232391e+00
4223,4.2956932069e+00
4224,4.2831410944e+00
4225,4.2708682212e+00
4226,4.2588759074e+00
4227,4.2471654725e+00
4228,4.2357382365e+00
4229,4.2245955192e+00
4230,4.2137312120e+00
4231,4.2031540630e+00
4232,4.1928653921e+00
4233,4.1828590906e+00
4234,4.1731439069e+00
4235,4.1637137323e+00
4236,4.1545773149e+00
4237,4.1457285463e+00
4238,4.1371613179e+00
4239,4.1288992345e+00
4240,4.1209213309e+00
4241,4.1132363552e+00
4242,4.1058456273e+00
4243,4.0987504670e+00
4244,4.0919521940e+00
4245,4.0854521281e+00
4246,4.0792441609e+00
4247,4.0733370405e+00
4248,4.0677320866e+00
4249,4.0624231908e+00
4250,4.0574191011e+00
4251,4.0527203671e+00
4252,4.0483096007e+00
4253,4.0441983565e+00
4254,4.0403833329e+00
4255,4.0368463714e+00
4256,4.0335990267e+00
4257,4.0306305688e+00
4258,4.0279376958e+00
4259,4.0255171058e+00
4260,4.0233729256e+00
4261,4.0214869964e+00
4262,4.0198708732e+00
4263,4.0185063976e+00
4264,4.0173976959e+00
4265,4.0165414664e+00
4266,4.0159418357e+00
4267,4.0155732169e+00
4268,4.0154545931e+00
4269,4.0155752343e+00
4270,4.0159244102e+00
4271,4.0165062475e+00
4272,4.0173100159e+00
4273,4.0183398419e+00
4274,4.0195924238e+00
4275,4.0210644597e+00
4276,4.0227452195e+00
4277,4.0246388297e+00
4278,4.0267345601e+00
4279,4.0290291090e+00
4280,4.0315340311e+00
4281,4.0342237397e+00
4282,4.0371097896e+00
4283,4.0401888790e+00
4284,4.0434502777e+00
4285,4.0468906839e+00
4286,4.0505142242e+00
4287,4.0543101684e+00
4288,4.0582826430e+00
4289,4.0624209178e+00
4290,4.0667216910e+00
4291,4.0711890893e+00
4292,4.0758198106e+00
4293,4.0805956966e+00
4294,4.0855283022e+00
4295,4.0906143254e+00
4296,4.0958356078e+00
4297,4.1012037042e+00
4298,4.1067153129e+00
4299,4.1123597037e+00
4300,4.1181335748e+00
4301,4.1240407873e+00
4302,4.1300692846e+00
4303,4.1362141730e+00
4304,4.1424779872e+00
4305,4.1488558334e+00
4306,4.1553279614e+00
4307,4.1619043340e+00
4308,4.1685800578e+00
4309,4.1753428105e+00
4310,4.1821876986e+00
4311,4.1891172568e+00
4312,4.1961265912e+00
4313,4.2032033800e+00
4314,4.2103427294e+00
4315,4.2175471741e+00
4316,4.2248118205e+00
4317,4.2321243464e+00
4318,4.2394872866e+00
4319,4.2468957474e+00
4320,4.2543374068e+00
4321,4.2618147995e+00
4322,4.2693230316e+00
4323,4.2768497814e+00
4324,4.2844050116e+00
4325,4.2919689721e+00
4326,4.2995367690e+00
4327,4.3071183655e+00
4328,4.3146940111e+00
4329,4.3222736689e+00
4330,4.3298375885e+00
4331,4.3373883045e+00
4332,4.3449209234e+00
4333,4.3524379796e+00
4334,4.3599197230e+00
4335,4.3673686881e+00
4336,4.3747874096e+00
4337,4.3821561372e+00
4338,4.3894848338e+00
4339,4.3967611775e+00
4340,4.4039802745e+00
4341,4.4111372313e+00
4342,4.4182345823e+00
4343,4.4252525774e+00
4344,4.4322011794e+00
4345,4.4390754948e+00
4346,4.4458632015e+00
4347,4.4525594058e+00
4348,4.4591666423e+00
4349,4.4656725892e+00
4350,4.4720797809e+00
4351,4.4783836663e+00
4352,4.4845736346e+00
4353,4.4906542745e+00
4354,4.4966153177e+00
4355,4.5024687811e+00
4356,4.5081969681e+00
4357,4.5138044672e+00
4358,4.5192810102e+00
4359,4.5246386139e+00
4360,4.5298595817e+00
4361,4.5349559306e+00
4362,4.5399099639e+00
4363,4.5447262701e+00
4364,4.5494094377e+00
4365,4.5539417702e+00
4366,4.5583352845e+00
4367,4.5625797122e+00
4368,4.5666722135e+00
4369,4.5706099486e+00
4370,4.5743975060e+00
4371,4.5780246174e+00
4372,4.5814884430e+00
4373,4.5847861429e+00
4374,4.5879223057e+00
4375,4.5908866631e+00
4376,4.5936838035e+00
4377,4.5963034589e+00
4378,4.5987502176e+00
4379,4.6010212399e+00
